timestamp,accel_x_1,accel_y_1,accel_z_1,gyro_roll_1,gyro_pitch_1,gyro_yaw_1,pressure_alt,gps_lat,gps_lon,gps_alt,ecef_x,ecef_y,ecef_z
14357.552000,9.72,-1.82,-0.02,0.00,1.00,-2.00,100168.00,67.89350,21.10520,348.17000,2245855.41,866837.66,5886955.59
14357.652000,9.73,-1.82,-0.02,-1.00,-4.00,5.00,100168.00,67.89350,21.10520,348.17000,2245855.41,866837.66,5886955.59
14357.752000,9.73,-1.80,-0.01,-4.00,-1.00,6.00,100168.00,67.89350,21.10520,348.17000,2245855.41,866837.66,5886955.59
14357.852000,9.72,-1.81,-0.03,0.00,4.00,4.00,100168.00,67.89350,21.10520,348.17000,2245855.41,866837.66,5886955.59
14357.952000,9.73,-1.81,-0.03,-2.00,5.00,2.00,100168.00,67.89350,21.10520,348.17000,2245855.41,866837.66,5886955.59
14358.052000,9.71,-1.82,-0.02,-4.00,1.00,5.00,100168.00,67.89350,21.10520,348.17000,2245855.41,866837.66,5886955.59
14358.152000,9.72,-1.80,-0.03,7.00,-1.00,-1.00,100168.00,67.89350,21.10520,348.17000,2245855.41,866837.66,5886955.59
14358.252000,9.72,-1.81,-0.03,0.00,-1.00,1.00,100168.00,67.89350,21.10520,348.17000,2245855.41,866837.66,5886955.59
14358.352000,9.72,-1.80,-0.01,-4.00,-2.00,0.00,100168.00,67.89350,21.10520,348.17000,2245855.41,866837.66,5886955.59
14358.451900,9.72,-1.80,-0.04,6.00,-4.00,5.00,100168.00,67.89350,21.10520,348.17000,2245855.41,866837.66,5886955.59
14358.557200,9.71,-1.81,-0.02,3.00,1.00,0.00,100168.00,67.89350,21.10520,348.17000,2245855.41,866837.66,5886955.59
14358.652000,9.72,-1.82,-0.02,0.00,-8.00,1.00,100168.00,67.89350,21.10520,348.17000,2245855.41,866837.66,5886955.59
14358.752000,9.72,-1.81,-0.01,0.00,4.00,-1.00,100168.00,67.89350,21.10520,348.17000,2245855.41,866837.66,5886955.59
14358.852000,9.72,-1.81,-0.03,3.00,5.00,0.00,100168.00,67.89350,21.10520,348.17000,2245855.41,866837.66,5886955.59
14358.952000,9.72,-1.81,-0.04,4.00,-2.00,-4.00,100168.00,67.89350,21.10520,348.17000,2245855.41,866837.66,5886955.59
14359.052000,9.72,-1.82,-0.01,0.00,-3.00,5.00,100167.00,67.89350,21.10520,348.17000,2245855.41,866837.66,5886955.59
14359.151900,9.73,-1.81,-0.03,0.00,3.00,-2.00,100167.00,67.89350,21.10520,348.17000,2245855.41,866837.66,5886955.59
14359.228600,9.72,-1.81,-0.02,2.00,4.00,0.00,100167.00,67.89350,21.10520,348.17000,2245855.41,866837.66,5886955.59
14359.328600,9.72,-1.81,-0.02,5.00,7.00,-3.00,100167.00,67.89350,21.10520,349.33000,2245855.41,866837.66,5886955.59
14359.428500,9.73,-1.82,-0.02,5.00,-0.00,1.00,100167.00,67.89350,21.10520,349.33000,2245855.41,866837.66,5886955.59
14359.528400,9.72,-1.82,-0.01,2.00,-5.00,-2.00,100167.00,67.89340,21.10520,349.33000,2245865.46,866841.54,5886952.47
14359.630200,9.72,-1.82,-0.03,-3.00,-1.00,0.00,100167.00,67.89340,21.10520,349.33000,2245865.46,866841.54,5886952.47
14359.728400,9.72,-1.81,-0.01,1.00,9.00,-4.00,100167.00,67.89340,21.10520,349.33000,2245865.46,866841.54,5886952.47
14359.828400,9.71,-1.82,-0.02,4.00,3.00,0.00,100167.00,67.89340,21.10520,349.33000,2245865.46,866841.54,5886952.47
14359.928600,9.72,-1.82,-0.01,4.00,1.00,-2.00,100167.00,67.89340,21.10520,349.33000,2245865.46,866841.54,5886952.47
14360.028600,9.72,-1.81,-0.03,-1.00,-0.00,9.00,100167.00,67.89340,21.10520,349.33000,2245865.46,866841.54,5886952.47
14360.128600,9.72,-1.82,-0.04,-1.00,1.00,-2.00,100167.00,67.89340,21.10520,349.33000,2245865.46,866841.54,5886952.47
14360.228600,9.71,-1.81,-0.02,-10.00,4.00,-3.00,100167.00,67.89340,21.10520,349.33000,2245865.46,866841.54,5886952.47
14360.328700,9.73,-1.81,-0.04,0.00,2.00,0.00,100167.00,67.89340,21.10520,349.33000,2245865.46,866841.54,5886952.47
14360.428600,9.73,-1.81,-0.01,0.00,-5.00,-4.00,100167.00,67.89340,21.10520,349.33000,2245865.46,866841.54,5886952.47
14360.528600,9.71,-1.81,-0.03,-2.00,-0.00,0.00,100167.00,67.89340,21.10520,349.33000,2245865.46,866841.54,5886952.47
14360.628600,9.72,-1.81,-0.02,0.00,7.00,-6.00,100167.00,67.89340,21.10520,349.33000,2245865.46,866841.54,5886952.47
14360.728600,9.72,-1.82,-0.02,3.00,-2.00,-3.00,100167.00,67.89340,21.10520,349.33000,2245865.46,866841.54,5886952.47
14360.828400,9.73,-1.81,-0.02,3.00,-0.00,0.00,100167.00,67.89340,21.10520,349.33000,2245865.46,866841.54,5886952.47
14360.928600,9.72,-1.81,-0.02,-1.00,-3.00,-2.00,100167.00,67.89340,21.10520,349.33000,2245865.46,866841.54,5886952.47
14361.028600,9.72,-1.81,-0.02,1.00,3.00,-3.00,100167.00,67.89340,21.10520,349.33000,2245865.46,866841.54,5886952.47
14361.128600,9.73,-1.82,-0.02,3.00,-7.00,1.00,100167.00,67.89340,21.10520,349.33000,2245865.46,866841.54,5886952.47
14361.253000,9.71,-1.82,-0.02,2.00,-7.00,-2.00,100167.00,67.89340,21.10520,349.33000,2245865.46,866841.54,5886952.47
14361.353000,9.72,-1.80,-0.03,-2.00,3.00,1.00,100167.00,67.89340,21.10520,345.21000,2245865.46,866841.54,5886952.47
14361.453000,9.73,-1.81,-0.04,0.00,-0.00,0.00,100167.00,67.89340,21.10520,345.21000,2245865.46,866841.54,5886952.47
14361.553000,9.72,-1.82,-0.02,0.00,-0.00,8.00,100167.00,67.89340,21.10510,345.21000,2245865.52,866837.06,5886948.65
14361.653000,9.71,-1.83,-0.03,-2.00,-0.00,-2.00,100167.00,67.89340,21.10510,345.21000,2245865.52,866837.06,5886948.65
14361.753000,9.71,-1.82,-0.01,5.00,-0.00,2.00,100167.00,67.89340,21.10510,345.21000,2245865.52,866837.06,5886948.65
14361.853000,9.72,-1.81,-0.02,0.00,-0.00,0.00,100167.00,67.89340,21.10510,345.21000,2245865.52,866837.06,5886948.65
14361.953000,9.72,-1.80,-0.02,-2.00,5.00,5.00,100167.00,67.89340,21.10510,345.21000,2245865.52,866837.06,5886948.65
14362.053000,9.72,-1.82,-0.02,-1.00,-1.00,4.00,-567349.00,67.89340,21.10510,345.21000,2245865.52,866837.06,5886948.65
14362.153000,9.72,-1.81,-0.04,-1.00,8.00,5.00,-567349.00,67.89340,21.10510,345.21000,2245865.52,866837.06,5886948.65
14362.253000,9.73,-1.82,-0.02,-3.00,-2.00,-2.00,-567349.00,67.89340,21.10510,345.21000,2245865.52,866837.06,5886948.65
14362.353000,9.72,-1.81,-0.01,4.00,-0.00,4.00,-567349.00,67.89340,21.10510,345.21000,2245865.52,866837.06,5886948.65
14362.452900,9.72,-1.81,-0.03,-4.00,-0.00,0.00,-567349.00,67.89340,21.10510,345.21000,2245865.52,866837.06,5886948.65
14362.553000,9.72,-1.80,-0.01,2.00,-1.00,-2.00,-567349.00,67.89340,21.10510,345.21000,2245865.52,866837.06,5886948.65
14362.653000,9.71,-1.82,-0.03,2.00,-4.00,0.00,-567349.00,67.89340,21.10510,345.21000,2245865.52,866837.06,5886948.65
14362.753000,9.73,-1.81,-0.02,-1.00,5.00,1.00,-567349.00,67.89340,21.10510,345.21000,2245865.52,866837.06,5886948.65
14362.852800,9.73,-1.82,-0.02,4.00,-2.00,-2.00,-567349.00,67.89340,21.10510,345.21000,2245865.52,866837.06,5886948.65
14362.952900,9.72,-1.82,-0.02,-1.00,3.00,-6.00,-567349.00,67.89340,21.10510,345.21000,2245865.52,866837.06,5886948.65
14363.053000,9.71,-1.81,-0.02,2.00,-1.00,4.00,-567349.00,67.89340,21.10510,345.21000,2245865.52,866837.06,5886948.65
14363.153000,9.73,-1.81,-0.03,4.00,-2.00,6.00,-567349.00,67.89340,21.10510,345.21000,2245865.52,866837.06,5886948.65
14363.253000,9.73,-1.81,-0.02,0.00,1.00,1.00,-567349.00,67.89340,21.10510,345.21000,2245865.52,866837.06,5886948.65
14363.353000,9.73,-1.82,-0.04,-1.00,-0.00,6.00,-567349.00,67.89340,21.10510,360.04000,2245865.52,866837.06,5886948.65
14363.453000,9.71,-1.81,-0.02,0.00,5.00,7.00,-567349.00,67.89340,21.10510,360.04000,2245865.52,866837.06,5886948.65
14363.553000,9.72,-1.82,-0.01,0.00,-2.00,5.00,-567349.00,67.89340,21.10520,360.04000,2245869.22,866842.99,5886962.39
14363.652800,9.72,-1.81,-0.04,0.00,3.00,-1.00,-567349.00,67.89340,21.10520,360.04000,2245869.22,866842.99,5886962.39
14363.753000,9.73,-1.81,-0.01,5.00,-0.00,7.00,-567349.00,67.89340,21.10520,360.04000,2245869.22,866842.99,5886962.39
14363.853000,9.73,-1.82,-0.03,3.00,-0.00,0.00,-567349.00,67.89340,21.10520,360.04000,2245869.22,866842.99,5886962.39
14364.008500,9.72,-1.82,-0.02,3.00,-0.00,1.00,-567349.00,67.89340,21.10520,360.04000,2245869.22,866842.99,5886962.39
14364.053000,9.72,-1.81,-0.02,9.00,-0.00,-3.00,-567349.00,67.89340,21.10520,360.04000,2245869.22,866842.99,5886962.39
14364.153000,9.72,-1.82,-0.02,-8.00,-0.00,0.00,-567349.00,67.89340,21.10520,360.04000,2245869.22,866842.99,5886962.39
14364.253000,9.73,-1.82,-0.02,-1.00,-5.00,-2.00,-567349.00,67.89340,21.10520,360.04000,2245869.22,866842.99,5886962.39
14364.353000,9.71,-1.82,-0.01,1.00,-1.00,1.00,-567349.00,67.89340,21.10520,360.04000,2245869.22,866842.99,5886962.39
14364.453000,9.70,-1.82,-0.02,6.00,-0.00,2.00,-567349.00,67.89340,21.10520,360.04000,2245869.22,866842.99,5886962.39
14364.553000,9.72,-1.81,-0.03,-2.00,3.00,-1.00,-567349.00,67.89340,21.10520,360.04000,2245869.22,866842.99,5886962.39
14364.653000,9.72,-1.80,-0.01,-1.00,6.00,0.00,-567349.00,67.89340,21.10520,360.04000,2245869.22,866842.99,5886962.39
14364.753100,9.72,-1.81,-0.04,1.00,-1.00,5.00,-567349.00,67.89340,21.10520,360.04000,2245869.22,866842.99,5886962.39
14364.853000,9.72,-1.82,-0.02,-4.00,8.00,1.00,-567349.00,67.89340,21.10520,360.04000,2245869.22,866842.99,5886962.39
14364.953100,9.73,-1.82,-0.01,-2.00,3.00,-4.00,-567349.00,67.89340,21.10520,360.04000,2245869.22,866842.99,5886962.39
14365.203100,9.73,-1.80,-0.01,-1.00,-0.00,-1.00,100161.00,67.89340,21.10520,360.04000,2245869.22,866842.99,5886962.39
14365.236700,9.71,-1.80,-0.02,0.00,-4.00,-1.00,100161.00,67.89340,21.10520,360.04000,2245869.22,866842.99,5886962.39
14365.271000,9.72,-1.80,-0.03,0.00,3.00,1.00,100161.00,67.89340,21.10520,360.04000,2245869.22,866842.99,5886962.39
14365.304700,9.72,-1.80,-0.02,6.00,-5.00,-2.00,100161.00,67.89340,21.10520,360.04000,2245869.22,866842.99,5886962.39
14365.337900,9.73,-1.80,-0.02,-2.00,-1.00,3.00,100161.00,67.89340,21.10520,360.04000,2245869.22,866842.99,5886962.39
14365.370500,9.73,-1.81,-0.02,0.00,-1.00,-2.00,100161.00,67.89340,21.10520,360.04000,2245869.22,866842.99,5886962.39
14365.464900,9.72,-1.82,-0.03,-2.00,-2.00,2.00,100161.00,67.89340,21.10520,362.01000,2245869.91,866843.26,5886964.22
14365.565000,9.73,-1.82,-0.02,1.00,-2.00,4.00,100161.00,67.89340,21.10520,362.01000,2245869.91,866843.26,5886964.22
14365.664900,9.72,-1.81,-0.02,1.00,4.00,2.00,100161.00,67.89340,21.10520,362.01000,2245869.91,866843.26,5886964.22
14365.765000,9.72,-1.80,-0.04,0.00,-0.00,0.00,100161.00,67.89340,21.10520,362.01000,2245869.91,866843.26,5886964.22
14365.864900,9.71,-1.82,-0.02,-4.00,2.00,-1.00,100161.00,67.89340,21.10520,362.01000,2245869.91,866843.26,5886964.22
14365.968300,9.71,-1.82,-0.03,-1.00,-3.00,-1.00,100161.00,67.89340,21.10520,362.01000,2245869.91,866843.26,5886964.22
14366.232400,9.71,-1.82,-0.02,-1.00,-7.00,2.00,100161.00,67.89340,21.10520,362.01000,2245869.91,866843.26,5886964.22
14366.332400,9.72,-1.82,-0.03,0.00,1.00,-1.00,100161.00,67.89340,21.10520,362.01000,2245869.91,866843.26,5886964.22
14366.432400,9.72,-1.82,-0.03,-5.00,-0.00,-1.00,100161.00,67.89340,21.10520,362.01000,2245869.91,866843.26,5886964.22
14366.532400,9.72,-1.83,-0.04,-8.00,4.00,-4.00,100161.00,67.89340,21.10520,362.01000,2245869.91,866843.26,5886964.22
14366.632400,9.73,-1.82,-0.03,-4.00,-0.00,2.00,100161.00,67.89340,21.10520,362.01000,2245869.91,866843.26,5886964.22
14366.732400,9.71,-1.82,-0.02,1.00,-3.00,4.00,100161.00,67.89340,21.10520,362.01000,2245869.91,866843.26,5886964.22
14366.832200,9.73,-1.82,-0.03,0.00,5.00,-4.00,100161.00,67.89340,21.10520,362.01000,2245869.91,866843.26,5886964.22
14366.932400,9.71,-1.81,-0.02,-1.00,2.00,2.00,100161.00,67.89340,21.10520,362.01000,2245869.91,866843.26,5886964.22
14367.032400,9.71,-1.81,-0.02,0.00,-3.00,3.00,100161.00,67.89340,21.10520,362.01000,2245869.91,866843.26,5886964.22
14367.132400,9.72,-1.81,-0.02,2.00,1.00,1.00,100161.00,67.89340,21.10520,362.01000,2245869.91,866843.26,5886964.22
14367.251300,9.72,-1.81,-0.03,0.00,-0.00,0.00,100161.00,67.89340,21.10520,362.01000,2245869.91,866843.26,5886964.22
14367.351300,9.72,-1.82,-0.02,0.00,-2.00,0.00,100161.00,67.89340,21.10520,361.09000,2245869.91,866843.26,5886964.22
14367.451400,9.71,-1.81,-0.02,0.00,-0.00,5.00,100161.00,67.89340,21.10520,361.09000,2245869.91,866843.26,5886964.22
14367.551300,9.72,-1.81,-0.03,0.00,4.00,-3.00,100161.00,67.89340,21.10520,361.09000,2245869.59,866843.13,5886963.37
14367.651300,9.72,-1.81,-0.03,-3.00,-1.00,-2.00,100161.00,67.89340,21.10520,361.09000,2245869.59,866843.13,5886963.37
14367.751300,9.72,-1.81,-0.01,-3.00,-5.00,3.00,100161.00,67.89340,21.10520,361.09000,2245869.59,866843.13,5886963.37
14367.851300,9.71,-1.80,-0.03,0.00,1.00,1.00,100161.00,67.89340,21.10520,361.09000,2245869.59,866843.13,5886963.37
14367.951300,9.71,-1.82,-0.02,-6.00,-2.00,-2.00,100161.00,67.89340,21.10520,361.09000,2245869.59,866843.13,5886963.37
14368.051300,9.72,-1.81,-0.03,0.00,-2.00,-2.00,100166.00,67.89340,21.10520,361.09000,2245869.59,866843.13,5886963.37
14368.151300,9.72,-1.82,-0.01,4.00,-3.00,-3.00,100166.00,67.89340,21.10520,361.09000,2245869.59,866843.13,5886963.37
14368.252900,9.73,-1.81,-0.04,6.00,1.00,-1.00,100166.00,67.89340,21.10520,361.09000,2245869.59,866843.13,5886963.37
14368.353000,9.73,-1.80,-0.01,1.00,1.00,-2.00,100166.00,67.89340,21.10520,361.09000,2245869.59,866843.13,5886963.37
14368.453000,9.73,-1.82,-0.02,-1.00,-1.00,0.00,100166.00,67.89340,21.10520,361.09000,2245869.59,866843.13,5886963.37
14368.553000,9.71,-1.82,-0.03,5.00,-5.00,-2.00,100166.00,67.89340,21.10520,361.09000,2245869.59,866843.13,5886963.37
14368.652900,9.71,-1.82,-0.01,-5.00,-4.00,2.00,100166.00,67.89340,21.10520,361.09000,2245869.59,866843.13,5886963.37
14368.753000,9.73,-1.81,-0.02,-2.00,-3.00,2.00,100166.00,67.89340,21.10520,361.09000,2245869.59,866843.13,5886963.37
14368.852900,9.73,-1.82,-0.02,2.00,-0.00,0.00,100166.00,67.89340,21.10520,361.09000,2245869.59,866843.13,5886963.37
14368.953000,9.72,-1.81,-0.03,-1.00,1.00,-1.00,100166.00,67.89340,21.10520,361.09000,2245869.59,866843.13,5886963.37
14369.052900,9.73,-1.82,-0.02,0.00,-5.00,-3.00,100166.00,67.89340,21.10520,361.09000,2245869.59,866843.13,5886963.37
14369.153000,9.73,-1.79,-0.02,0.00,-2.00,2.00,100166.00,67.89340,21.10520,361.09000,2245869.59,866843.13,5886963.37
14369.253000,9.71,-1.82,-0.03,-9.00,-0.00,1.00,100166.00,67.89340,21.10520,361.09000,2245869.59,866843.13,5886963.37
14369.353000,9.73,-1.81,-0.03,-8.00,-2.00,4.00,100166.00,67.89340,21.10520,361.11000,2245869.59,866843.13,5886963.37
14369.453000,9.73,-1.83,-0.02,-4.00,2.00,0.00,100166.00,67.89340,21.10520,361.11000,2245869.59,866843.13,5886963.37
14369.553000,9.73,-1.82,-0.02,0.00,3.00,0.00,100166.00,67.89340,21.10520,361.11000,2245869.59,866843.14,5886963.39
14369.652800,9.72,-1.81,-0.01,-1.00,-0.00,0.00,100166.00,67.89340,21.10520,361.11000,2245869.59,866843.14,5886963.39
14369.753000,9.73,-1.80,-0.03,-3.00,-2.00,-5.00,100166.00,67.89340,21.10520,361.11000,2245869.59,866843.14,5886963.39
14369.853000,9.72,-1.83,-0.03,2.00,-5.00,2.00,100166.00,67.89340,21.10520,361.11000,2245869.59,866843.14,5886963.39
14369.952800,9.73,-1.82,-0.04,3.00,-1.00,0.00,100166.00,67.89340,21.10520,361.11000,2245869.59,866843.14,5886963.39
14370.053000,9.72,-1.82,-0.02,0.00,-0.00,0.00,100166.00,67.89340,21.10520,361.11000,2245869.59,866843.14,5886963.39
14370.153000,9.73,-1.80,-0.02,0.00,-0.00,2.00,100166.00,67.89340,21.10520,361.11000,2245869.59,866843.14,5886963.39
14370.253000,9.71,-1.81,-0.03,0.00,2.00,-2.00,100166.00,67.89340,21.10520,361.11000,2245869.59,866843.14,5886963.39
14370.353000,9.71,-1.82,-0.02,4.00,3.00,3.00,100166.00,67.89340,21.10520,361.11000,2245869.59,866843.14,5886963.39
14370.452900,9.72,-1.82,-0.05,7.00,6.00,4.00,100166.00,67.89340,21.10520,361.11000,2245869.59,866843.14,5886963.39
14370.553000,9.71,-1.82,-0.02,3.00,8.00,5.00,100166.00,67.89340,21.10520,361.11000,2245869.59,866843.14,5886963.39
14370.652900,9.71,-1.81,-0.02,-3.00,2.00,0.00,100166.00,67.89340,21.10520,361.11000,2245869.59,866843.14,5886963.39
14370.753000,9.73,-1.81,-0.02,6.00,-0.00,-2.00,100166.00,67.89340,21.10520,361.11000,2245869.59,866843.14,5886963.39
14370.853000,9.72,-1.82,-0.02,0.00,-3.00,0.00,100166.00,67.89340,21.10520,361.11000,2245869.59,866843.14,5886963.39
14370.953000,9.72,-1.82,-0.02,4.00,-0.00,0.00,100166.00,67.89340,21.10520,361.11000,2245869.59,866843.14,5886963.39
14371.053000,9.73,-1.82,-0.02,-2.00,-3.00,1.00,-567357.00,67.89340,21.10520,361.11000,2245869.59,866843.14,5886963.39
14371.153000,9.73,-1.82,-0.02,9.00,5.00,-1.00,-567357.00,67.89340,21.10520,361.11000,2245869.59,866843.14,5886963.39
14371.236000,9.72,-1.81,-0.02,0.00,-5.00,1.00,-567357.00,67.89340,21.10520,361.11000,2245869.59,866843.14,5886963.39
14371.336100,9.73,-1.81,-0.02,-4.00,-7.00,-2.00,-567357.00,67.89340,21.10520,357.93000,2245869.59,866843.14,5886963.39
14371.436000,9.72,-1.82,-0.02,-1.00,8.00,5.00,-567357.00,67.89340,21.10520,357.93000,2245869.59,866843.14,5886963.39
14371.559700,9.72,-1.82,-0.02,-6.00,-0.00,-2.00,-567357.00,67.89340,21.10530,357.93000,2245866.96,866846.63,5886960.44
14371.636100,9.73,-1.80,-0.02,-3.00,-0.00,-10.00,-567357.00,67.89340,21.10530,357.93000,2245866.96,866846.63,5886960.44
14371.736100,9.71,-1.81,-0.02,3.00,1.00,0.00,-567357.00,67.89340,21.10530,357.93000,2245866.96,866846.63,5886960.44
14371.836100,9.71,-1.80,-0.02,6.00,2.00,4.00,-567357.00,67.89340,21.10530,357.93000,2245866.96,866846.63,5886960.44
14371.936100,9.72,-1.82,-0.03,0.00,4.00,-4.00,-567357.00,67.89340,21.10530,357.93000,2245866.96,866846.63,5886960.44
14372.036000,9.71,-1.82,-0.03,-1.00,-0.00,-6.00,-567357.00,67.89340,21.10530,357.93000,2245866.96,866846.63,5886960.44
14372.136100,9.71,-1.82,-0.02,-1.00,-1.00,3.00,-567357.00,67.89340,21.10530,357.93000,2245866.96,866846.63,5886960.44
14372.236000,9.72,-1.82,-0.02,-3.00,-0.00,-7.00,-567357.00,67.89340,21.10530,357.93000,2245866.96,866846.63,5886960.44
14372.336100,9.73,-1.82,-0.02,1.00,-0.00,3.00,-567357.00,67.89340,21.10530,357.93000,2245866.96,866846.63,5886960.44
14372.436000,9.73,-1.82,-0.02,3.00,-0.00,4.00,-567357.00,67.89340,21.10530,357.93000,2245866.96,866846.63,5886960.44
14372.536100,9.72,-1.82,-0.02,1.00,-1.00,3.00,-567357.00,67.89340,21.10530,357.93000,2245866.96,866846.63,5886960.44
14372.658200,9.71,-1.81,-0.01,-9.00,-3.00,-4.00,-567357.00,67.89340,21.10530,357.93000,2245866.96,866846.63,5886960.44
14372.736100,9.73,-1.82,-0.03,0.00,-0.00,-3.00,-567357.00,67.89340,21.10530,357.93000,2245866.96,866846.63,5886960.44
14372.836100,9.72,-1.82,-0.01,5.00,-0.00,0.00,-567357.00,67.89340,21.10530,357.93000,2245866.96,866846.63,5886960.44
14372.936100,9.73,-1.82,-0.02,7.00,2.00,1.00,-567357.00,67.89340,21.10530,357.93000,2245866.96,866846.63,5886960.44
14373.036100,9.71,-1.82,-0.02,3.00,-4.00,-8.00,-567357.00,67.89340,21.10530,357.93000,2245866.96,866846.63,5886960.44
14373.136100,9.71,-1.81,-0.03,0.00,-0.00,5.00,-567357.00,67.89340,21.10530,357.93000,2245866.96,866846.63,5886960.44
14373.252900,9.72,-1.81,-0.04,0.00,-1.00,4.00,-567357.00,67.89340,21.10530,357.93000,2245866.96,866846.63,5886960.44
14373.353000,9.72,-1.80,-0.02,-6.00,1.00,-4.00,-567357.00,67.89340,21.10530,374.77000,2245866.96,866846.63,5886960.44
14373.452900,9.72,-1.83,-0.02,3.00,-3.00,0.00,-567357.00,67.89340,21.10530,374.77000,2245866.96,866846.63,5886960.44
14373.552800,9.72,-1.82,-0.02,1.00,2.00,10.00,-567357.00,67.89350,21.10520,374.77000,2245864.75,866841.27,5886980.24
14373.652900,9.72,-1.80,-0.02,3.00,-0.00,-4.00,-567357.00,67.89350,21.10520,374.77000,2245864.75,866841.27,5886980.24
14373.753000,9.72,-1.81,-0.02,-2.00,4.00,3.00,-567357.00,67.89350,21.10520,374.77000,2245864.75,866841.27,5886980.24
14373.852900,9.72,-1.82,-0.02,11.00,-1.00,3.00,-567357.00,67.89350,21.10520,374.77000,2245864.75,866841.27,5886980.24
14373.953000,9.73,-1.82,-0.04,-5.00,5.00,-2.00,-567357.00,67.89350,21.10520,374.77000,2245864.75,866841.27,5886980.24
14374.052900,9.71,-1.80,-0.01,7.00,-2.00,0.00,-533812.00,67.89350,21.10520,374.77000,2245864.75,866841.27,5886980.24
14374.153000,9.72,-1.81,-0.01,-6.00,-2.00,-4.00,-533812.00,67.89350,21.10520,374.77000,2245864.75,866841.27,5886980.24
14374.252900,9.72,-1.80,-0.02,-4.00,4.00,0.00,-533812.00,67.89350,21.10520,374.77000,2245864.75,866841.27,5886980.24
14374.353000,9.71,-1.81,-0.02,0.00,-3.00,-1.00,-533812.00,67.89350,21.10520,374.77000,2245864.75,866841.27,5886980.24
14374.452900,9.73,-1.81,-0.03,6.00,-5.00,0.00,-533812.00,67.89350,21.10520,374.77000,2245864.75,866841.27,5886980.24
14374.553000,9.71,-1.81,-0.02,6.00,-5.00,0.00,-533812.00,67.89350,21.10520,374.77000,2245864.75,866841.27,5886980.24
14374.652900,9.72,-1.82,-0.03,2.00,-0.00,-4.00,-533812.00,67.89350,21.10520,374.77000,2245864.75,866841.27,5886980.24
14374.753000,9.72,-1.80,-0.02,-7.00,-5.00,-1.00,-533812.00,67.89350,21.10520,374.77000,2245864.75,866841.27,5886980.24
14374.881100,9.71,-1.81,-0.01,1.00,-3.00,-5.00,-533812.00,67.89350,21.10520,374.77000,2245864.75,866841.27,5886980.24
14374.953000,9.71,-1.82,-0.02,0.00,-0.00,3.00,-533812.00,67.89350,21.10520,374.77000,2245864.75,866841.27,5886980.24
14375.052900,9.72,-1.82,-0.01,1.00,4.00,0.00,-533812.00,67.89350,21.10520,374.77000,2245864.75,866841.27,5886980.24
14375.153000,9.71,-1.82,-0.02,2.00,-1.00,-4.00,-533812.00,67.89350,21.10520,374.77000,2245864.75,866841.27,5886980.24
14375.252900,9.73,-1.81,-0.02,1.00,3.00,3.00,-533812.00,67.89350,21.10520,374.77000,2245864.75,866841.27,5886980.24
14375.353000,9.71,-1.81,-0.03,2.00,-6.00,-1.00,-533812.00,67.89350,21.10520,378.85000,2245864.75,866841.27,5886980.24
14375.453000,9.72,-1.81,-0.02,5.00,2.00,-5.00,-533812.00,67.89350,21.10520,378.85000,2245864.75,866841.27,5886980.24
14375.553000,9.71,-1.83,-0.02,5.00,-0.00,1.00,-533812.00,67.89350,21.10520,378.85000,2245866.18,866841.82,5886984.02
14375.652900,9.70,-1.81,-0.03,3.00,-4.00,1.00,-533812.00,67.89350,21.10520,378.85000,2245866.18,866841.82,5886984.02
14375.753000,9.70,-1.82,-0.02,3.00,3.00,-4.00,-533812.00,67.89350,21.10520,378.85000,2245866.18,866841.82,5886984.02
14375.852900,9.72,-1.80,-0.03,-3.00,-4.00,-10.00,-533812.00,67.89350,21.10520,378.85000,2245866.18,866841.82,5886984.02
14376.249100,9.72,-1.82,-0.03,-3.00,-4.00,0.00,-533812.00,67.89350,21.10520,378.85000,2245866.18,866841.82,5886984.02
14376.282700,9.73,-1.82,-0.02,2.00,-0.00,7.00,-533812.00,67.89350,21.10520,378.85000,2245866.18,866841.82,5886984.02
14376.316000,9.71,-1.81,-0.02,4.00,2.00,5.00,-533812.00,67.89350,21.10520,378.85000,2245866.18,866841.82,5886984.02
14376.349400,9.71,-1.82,-0.02,3.00,-2.00,-1.00,-533812.00,67.89350,21.10520,378.85000,2245866.18,866841.82,5886984.02
14376.383100,9.72,-1.82,-0.02,0.00,-0.00,-5.00,-533812.00,67.89350,21.10520,378.85000,2245866.18,866841.82,5886984.02
14376.450900,9.72,-1.81,-0.03,-1.00,-0.00,4.00,-533812.00,67.89350,21.10520,378.85000,2245866.18,866841.82,5886984.02
14376.550800,9.72,-1.82,-0.02,4.00,4.00,1.00,-533812.00,67.89350,21.10520,378.85000,2245866.18,866841.82,5886984.02
14376.650800,9.72,-1.82,-0.02,-4.00,4.00,-1.00,-533812.00,67.89350,21.10520,378.85000,2245866.18,866841.82,5886984.02
14376.750800,9.72,-1.80,-0.03,-2.00,-0.00,-1.00,-533812.00,67.89350,21.10520,378.85000,2245866.18,866841.82,5886984.02
14376.850800,9.72,-1.81,-0.02,0.00,3.00,0.00,-533812.00,67.89350,21.10520,378.85000,2245866.18,866841.82,5886984.02
14376.950700,9.71,-1.82,-0.04,-1.00,-0.00,-1.00,-533812.00,67.89350,21.10520,378.85000,2245866.18,866841.82,5886984.02
14377.050800,9.71,-1.82,-0.01,-6.00,-5.00,-1.00,100159.00,67.89350,21.10520,378.85000,2245866.18,866841.82,5886984.02
